0.01975556435046455  96.52173913043481
0.07172876500631348  100.43478260869566
0.12630274589623264  104.34782608695653
0.16787753717419573  107.82608695652175
0.19905863063266804  110.43478260869568
0.24064284502742128  113.04347826086959
0.2874191967735248  116.52173913043478
0.3367916171953035  120.43478260869566
0.3679774222121709  122.6086956521739
0.40436478769717876  124.78260869565219
0.44074744162379154  127.39130434782612
0.48492772469421985  130.43478260869568
0.5291080077646483  133.47826086956522
0.5680914419253313  136.08695652173913
0.6070748760860142  138.69565217391306
0.6642496372100037  142.60869565217394
0.7240251785680633  146.5217391304348
0.7994006897721492  150.8695652173913
0.8409849041669023  153.47826086956525
0.8929722394979366  156.08695652173913
0.9605548331166015  159.56521739130437
1.0229452893839168  162.17391304347825
1.0749420478317409  163.91304347826087
1.1451442679180568  165.6521739130435
1.210144927536232  167.3913043478261
1.2543487683986356  168.26086956521738
1.30895573019732  169.1304347826087
1.3453666534743034  169.1304347826087
1.4181837884698743  169.56521739130434
1.4701993931512791  169.56521739130434
1.527416558300824  169.56521739130434
1.5924454872693694  168.69565217391306
1.657474416237915  167.82608695652175
1.7225127683232504  166.08695652173913
1.7927526808767267  164.34782608695653
1.8369847910895012  162.60869565217394
1.8838176815363448  160.8695652173913
1.9306552835415842  158.69565217391306
1.9774881739884287  156.95652173913044
2.016523435291457  154.7826086956522
2.060760257062626  152.60869565217394
2.102396298599725  150.43478260869566
2.1492386121633595  147.82608695652175
2.190879365258853  145.2173913043478
2.242927950849023  142.17391304347825
2.2767616516839113  140.0
2.300182808465728  138.69565217391306
